time_alive,player,player_wins,enemy_wins,number_of_player_parts,number_of_enemy_parts,player_parts_lost,enemy_parts_lost,current_round,device_id,key,AB_test,timestamp
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.845228
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.849735
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.852536
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.854649
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.857696
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.866566
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.868250
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.872906
13,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.876112
13,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.880365
13,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.884091
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.888196
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.890925
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.892828
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.896819
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.902088
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.903529
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.908865
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.913405
11,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.916667
11,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.922357
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.924213
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.925949
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.930308
13,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.932025
13,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.938463
13,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.939628
13,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.942300
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.943826
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.947335
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.951858
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.962069
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.965160
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:37.968939
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:38.906722
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:38.910354
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:38.916904
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:38.923327
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:38.942938
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:38.949505
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:38.951059
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:38.954711
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:38.965909
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:38.972724
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:38.983652
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:38.989521
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:38.998628
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.006986
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.014718
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.022658
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.027118
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.032164
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.037079
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.040675
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.052989
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.058675
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.076844
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.078837
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.082301
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.088238
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.092885
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.097725
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.099491
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.102694
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.162486
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.166639
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.169967
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.177482
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.185595
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.190120
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.199824
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.209327
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.215308
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.220615
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.223874
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.235444
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.246987
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.251298
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.254522
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.260347
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.271197
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.280024
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.293488
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.295934
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.308396
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.313308
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.314930
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.337378
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.343085
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.348864
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.350445
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.356541
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.360712
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.367501
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.377961
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.392111
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.402473
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.410865
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.420751
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.424531
13,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.429445
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.449454
13,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.453775
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.466301
13,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.469492
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.477976
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.486766
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.488472
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.500233
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.502516
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.516096
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.528019
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.539039
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.544869
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.552343
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.553401
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.554479
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.557217
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.564342
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.567322
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.570734
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.572356
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.581227
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.585465
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.586778
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.590975
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.594857
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.596347
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.599617
12,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.601882
13,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.604692
13,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.607435
13,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.611010
13,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:39.612947
11,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:43.514539
11,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:43.518266
11,Jonsey,0,3,5,5,0,0,3,32a7e6878141def7c2fd776b6c2f193927aedc0a,MonterEnergy,0,2025-03-31T10:05:43.521822
10,Jonsey,0,3,5,5,0,0,3,fb6baf0c617cfce3e29722d7683584a6,MonterEnergy,1,2025-03-31T10:36:34.398574
11,Jonsey,0,3,6,5,0,0,3,fb6baf0c617cfce3e29722d7683584a6,MonterEnergy,0,2025-03-31T10:38:10.478496
10,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:21.824205
10,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:22.189502
18,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:24.359452
16,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:25.122071
15,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:25.529401
11,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:25.548011
15,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:25.646873
10,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:25.763997
17,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:25.767708
10,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:25.776379
19,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:25.856319
10,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:25.967174
20,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:26.013636
21,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:26.160970
15,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:26.268419
15,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:26.371742
9,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:26.600990
17,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:26.702649
14,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:26.750148
15,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:26.994307
18,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:27.500742
15,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:27.512998
15,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:27.585946
12,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:27.750042
15,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:27.769148
12,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:27.819389
21,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:28.147385
13,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:28.332174
21,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:28.389965
21,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:28.410104
14,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:28.425403
9,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:28.592041
18,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:28.648137
18,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:28.776506
23,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:28.780001
15,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:28.836875
21,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:28.872471
21,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:28.912821
20,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:29.097244
18,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:29.445602
15,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:29.457209
23,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:30.282859
22,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:30.382950
18,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:31.230590
23,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:31.476795
21,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:31.937547
24,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:32.158072
13,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:32.281558
14,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:33.090088
20,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:33.510383
26,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:33.763142
21,Jonsey,3,0,9,5,0,0,3,25b58845967681ab1b8c212f8688c365,MonterEnergy,0,2025-03-31T12:29:34.242622
